recipe_id,job_id,job_name,item_id,item_name,recipe_level,apparent_recipe_level,max_durability,max_progress,max_quality,material_factor,base_exp,progress_factor,quality_factor,durability_factor,is_expert,req_craftsmanship,req_control,ing1_id,ing1_name,ing1_amount,ing1_ilvl,ing1_initial_quality,ing1_job_id,ing1_job_name,ing1_recipe_level,ing1_base_exp,ing2_id,ing2_name,ing2_amount,ing2_ilvl,ing2_initial_quality,ing2_job_id,ing2_job_name,ing2_recipe_level,ing2_base_exp,ing3_id,ing3_name,ing3_amount,ing3_ilvl,ing3_initial_quality,ing3_job_id,ing3_job_name,ing3_recipe_level,ing3_base_exp,ing4_id,ing4_name,ing4_amount,ing4_ilvl,ing4_initial_quality,ing4_job_id,ing4_job_name,ing4_recipe_level,ing4_base_exp,ing5_id,ing5_name,ing5_amount,ing5_ilvl,ing5_initial_quality,ing5_job_id,ing5_job_name,ing5_recipe_level,ing5_base_exp,ing6_id,ing6_name,ing6_amount,ing6_ilvl,ing6_initial_quality,ing6_job_id,ing6_job_name,ing6_recipe_level,ing6_base_exp
33900,5,WVR,29961,Duskcourt Cloth,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33901,4,LTW,29962,Megalania Leather,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33902,6,ALC,29963,Grade 3 Strength Alkahest,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33903,6,ALC,29964,Grade 3 Dexterity Alkahest,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33904,6,ALC,29965,Grade 3 Vitality Alkahest,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33905,6,ALC,29966,Grade 3 Intelligence Alkahest,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33906,6,ALC,29967,Grade 3 Mind Alkahest,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33907,6,ALC,30251,Ultima (The Primals) Orchestrion Roll,450,80,70,2050,3950,50,134820,100,50,100,False,2140,1990,27781,Enchanted Dimythrite Ink,1,415,1975,6,ALC,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33908,1,BSM,30440,Aesthete's Saw,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29962,Megalania Leather,2,480,844,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33909,1,BSM,30441,Aesthete's Cross-pein Hammer,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33910,1,BSM,30442,Aesthete's Raising Hammer,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33911,1,BSM,30443,Aesthete's Mallet,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33912,1,BSM,30444,Aesthete's Round Knife,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29962,Megalania Leather,2,480,844,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33913,3,GSM,30445,Aesthete's Needle,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29959,Purpure Bead,5,480,2111,3,GSM,480,134820,29961,Duskcourt Cloth,2,480,844,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33914,2,ARM,30446,Aesthete's Alembic,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33915,2,ARM,30447,Aesthete's Frypan,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33916,1,BSM,30448,Aesthete's Pickaxe,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33917,1,BSM,30449,Aesthete's Hatchet,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33918,0,CRP,30450,Aesthete's Fishing Rod,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29960,Merbau Lumber,5,480,2111,0,CRP,480,134820,29958,Cobalt Alloy Ingot,2,480,844,1,BSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33919,1,BSM,30451,Aesthete's Claw Hammer,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33920,1,BSM,30452,Aesthete's File,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33921,1,BSM,30453,Aesthete's Pliers,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33922,0,CRP,30454,Aesthete's Grinding Wheel,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29960,Merbau Lumber,5,480,2111,0,CRP,480,134820,29958,Cobalt Alloy Ingot,2,480,844,1,BSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33923,1,BSM,30455,Aesthete's Awl,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29962,Megalania Leather,2,480,844,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33924,0,CRP,30456,Aesthete's Spinning Wheel,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29960,Merbau Lumber,5,480,2111,0,CRP,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33925,1,BSM,30457,Aesthete's Mortar,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29959,Purpure Bead,2,480,844,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33926,1,BSM,30458,Aesthete's Culinary Knife,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33927,1,BSM,30459,Aesthete's Sledgehammer,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33928,1,BSM,30460,Aesthete's Scythe,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,3,490,1293,2,ARM,480,134820,29958,Cobalt Alloy Ingot,5,480,2111,1,BSM,480,134820,29960,Merbau Lumber,2,480,844,0,CRP,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33929,5,WVR,30461,Aesthete's Cap of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,3,490,1614,6,ALC,480,134820,29961,Duskcourt Cloth,4,480,2108,5,WVR,480,134820,29962,Megalania Leather,1,480,527,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33930,5,WVR,30462,Aesthete's Doublet of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,4,490,1565,6,ALC,480,134820,29961,Duskcourt Cloth,5,480,1917,5,WVR,480,134820,29962,Megalania Leather,2,480,766,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33931,4,LTW,30463,Aesthete's Fingerless Gloves of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,3,490,1614,6,ALC,480,134820,29962,Megalania Leather,4,480,2108,4,LTW,480,134820,29961,Duskcourt Cloth,1,480,527,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33932,5,WVR,30464,Aesthete's Trousers of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,4,490,1565,6,ALC,480,134820,29961,Duskcourt Cloth,5,480,1917,5,WVR,480,134820,29962,Megalania Leather,2,480,766,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33933,4,LTW,30465,Aesthete's Boots of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,3,490,1614,6,ALC,480,134820,29962,Megalania Leather,4,480,2108,4,LTW,480,134820,29958,Cobalt Alloy Ingot,1,480,527,1,BSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33934,5,WVR,30466,Aesthete's Hat of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,3,490,1614,6,ALC,480,134820,29961,Duskcourt Cloth,4,480,2108,5,WVR,480,134820,29962,Megalania Leather,1,480,527,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33935,4,LTW,30467,Aesthete's Doublet of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,4,490,1565,6,ALC,480,134820,29962,Megalania Leather,5,480,1917,4,LTW,480,134820,29959,Purpure Bead,2,480,766,3,GSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33936,4,LTW,30468,Aesthete's Halfgloves of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,3,490,1614,6,ALC,480,134820,29962,Megalania Leather,4,480,2108,4,LTW,480,134820,29961,Duskcourt Cloth,1,480,527,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33937,5,WVR,30469,Aesthete's Trousers of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,4,490,1565,6,ALC,480,134820,29961,Duskcourt Cloth,5,480,1917,5,WVR,480,134820,29962,Megalania Leather,2,480,766,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33938,4,LTW,30470,Aesthete's Boots of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,3,490,1614,6,ALC,480,134820,29962,Megalania Leather,4,480,2108,4,LTW,480,134820,29958,Cobalt Alloy Ingot,1,480,527,1,BSM,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33940,3,GSM,30472,Aesthete's Ear Cuffs of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,2,490,1436,2,ARM,480,134820,29959,Purpure Bead,3,480,2110,3,GSM,480,134820,29961,Duskcourt Cloth,1,480,703,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33941,3,GSM,30473,Aesthete's Choker of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,2,490,1436,2,ARM,480,134820,29959,Purpure Bead,3,480,2110,3,GSM,480,134820,29961,Duskcourt Cloth,1,480,703,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33942,3,GSM,30474,Aesthete's Bracelets of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,2,490,1436,2,ARM,480,134820,29959,Purpure Bead,3,480,2110,3,GSM,480,134820,29961,Duskcourt Cloth,1,480,703,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33943,3,GSM,30475,Aesthete's Ring of Crafting,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30483,Brashgold Plate,2,490,1436,2,ARM,480,134820,29959,Purpure Bead,3,480,2110,3,GSM,480,134820,29961,Duskcourt Cloth,1,480,703,5,WVR,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33945,0,CRP,30477,Aesthete's Earrings of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,2,490,1436,6,ALC,480,134820,29960,Merbau Lumber,3,480,2110,0,CRP,480,134820,29962,Megalania Leather,1,480,703,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33946,0,CRP,30478,Aesthete's Necklace of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,2,490,1436,6,ALC,480,134820,29960,Merbau Lumber,3,480,2110,0,CRP,480,134820,29962,Megalania Leather,1,480,703,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33947,0,CRP,30479,Aesthete's Bracelet of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,2,490,1436,6,ALC,480,134820,29960,Merbau Lumber,3,480,2110,0,CRP,480,134820,29962,Megalania Leather,1,480,703,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33948,0,CRP,30480,Aesthete's Ring of Gathering,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,30484,Defthand's Dissolvent,2,490,1436,6,ALC,480,134820,29960,Merbau Lumber,3,480,2110,0,CRP,480,134820,29962,Megalania Leather,1,480,703,4,LTW,480,134820,,,,,,,,,,,,,,,,,,,,,,,,,,,
33949,7,CUL,30481,Crab Cakes,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,27841,Upland Wheat Flour,1,403,4250,7,CUL,403,77865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950,7,CUL,30482,Chili Crab,480,80,70,2800,8500,50,134820,100,100,100,False,2480,2195,27838,Frantoio Oil,1,390,4250,7,CUL,390,68250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33951,2,ARM,30483,Brashgold Plate,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33952,6,ALC,30484,Defthand's Dissolvent,480,80,35,2240,6375,0,134820,80,75,50,False,2480,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33953,0,CRP,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33954,0,CRP,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955,0,CRP,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33956,0,CRP,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33957,0,CRP,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33958,1,BSM,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33959,1,BSM,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960,1,BSM,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961,1,BSM,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33962,1,BSM,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33963,2,ARM,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33964,2,ARM,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33965,2,ARM,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33966,2,ARM,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33967,2,ARM,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33968,3,GSM,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33969,3,GSM,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970,3,GSM,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971,3,GSM,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33972,3,GSM,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33973,4,LTW,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33974,4,LTW,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33975,4,LTW,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33976,4,LTW,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33977,4,LTW,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33978,5,WVR,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33979,5,WVR,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33980,5,WVR,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33981,5,WVR,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33982,5,WVR,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33983,6,ALC,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33984,6,ALC,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33985,6,ALC,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33986,6,ALC,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33987,6,ALC,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33988,7,CUL,30493,Custom Gathering Tool Components,390,71,60,1195,3010,0,68250,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33989,7,CUL,30494,Custom Weaving Components,395,72,60,1220,3040,0,70074,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33990,7,CUL,30495,Custom Crafting Tool Components,400,73,60,1290,3120,0,72552,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33991,7,CUL,30496,Handpicked Culinary Essentials,403,74,60,1360,3200,0,77865,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33992,7,CUL,30497,Printing Essentials,406,75,60,1430,3280,0,83079,100,80,75,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33993,1,BSM,36131,Tsukuyomi's Moonlit Paladin Arms,320,70,70,1200,4800,50,68244,100,100,100,False,0,0,19949,Chromite Ingot,3,320,1061,1,BSM,320,68244,19929,Torreya Lumber,2,320,707,0,CRP,320,68244,19947,Molybdenum Ingot,2,285,630,1,BSM,285,67410,,,,,,,,,,,,,,,,,,,,,,,,,,,
33994,1,BSM,30812,Tsukuyomi's Moonlit Crescents,320,70,70,1200,4800,50,68244,100,100,100,False,0,0,19949,Chromite Ingot,3,320,1061,1,BSM,320,68244,19929,Torreya Lumber,2,320,707,0,CRP,320,68244,19947,Molybdenum Ingot,2,285,630,1,BSM,285,67410,,,,,,,,,,,,,,,,,,,,,,,,,,,
33995,1,BSM,30813,Tsukuyomi's Moonlit Greataxe,320,70,70,1200,4800,50,68244,100,100,100,False,0,0,19949,Chromite Ingot,3,320,1061,1,BSM,320,68244,19948,Palladium Ingot,2,320,707,3,GSM,320,68244,19946,Palladium Nugget,2,285,630,3,GSM,285,67410,,,,,,,,,,,,,,,,,,,,,,,,,,,
33996,1,BSM,30814,Tsukuyomi's Moonlit Lance,320,70,70,1200,4800,50,68244,100,100,100,False,0,0,19949,Chromite Ingot,3,320,1061,1,BSM,320,68244,19948,Palladium Ingot,2,320,707,3,GSM,320,68244,19947,Molybdenum Ingot,2,285,630,1,BSM,285,67410,,,,,,,,,,,,,,,,,,,,,,,,,,,
33997,0,CRP,30815,Tsukuyomi's Moonlit Greatbow,320,70,70,1200,4800,50,68244,100,100,100,False,0,0,19929,Torreya Lumber,3,320,1061,0,CRP,320,68244,19949,Chromite Ingot,2,320,707,1,BSM,320,68244,19928,Zelkova Lumber,2,285,630,0,CRP,285,67410,,,,,,,,,,,,,,,,,,,,,,,,,,,
